timestamp,safety_switch_available,safety_off,override_available,override_enabled
309780009,1,1,0,0
309803688,1,1,0,0
309827688,1,1,0,0
309852005,1,1,0,0
309875764,1,1,0,0
309899688,1,1,0,0
309919690,1,1,0,0
309943690,1,1,0,0
309967688,1,1,0,0
309987686,1,1,0,0
310011687,1,1,0,0
310032022,1,1,0,0
310055702,1,1,0,0
310079687,1,1,0,0
310104007,1,1,0,0
310123687,1,1,0,0
310143707,1,1,0,0
310167689,1,1,0,0
310191703,1,1,0,0
310215687,1,1,0,0
310239712,1,1,0,0
310263687,1,1,0,0
310284013,1,1,0,0
310307688,1,1,0,0
310327710,1,1,0,0
310351688,1,1,0,0
310371695,1,1,0,0
310392011,1,1,0,0
310415698,1,1,0,0
310439688,1,1,0,0
310459685,1,1,0,0
310479709,1,1,0,0
310503695,1,1,0,0
310527687,1,1,0,0
310551687,1,1,0,0
310575687,1,1,0,0
310599733,1,1,0,0
310623701,1,1,0,0
310647693,1,1,0,0
310671700,1,1,0,0
310695712,1,1,0,0
310719709,1,1,0,0
310739753,1,1,0,0
310763689,1,1,0,0
310783689,1,1,0,0
310807688,1,1,0,0
310827692,1,1,0,0
310851695,1,1,0,0
310875697,1,1,0,0
310896010,1,1,0,0
310919687,1,1,0,0
310939713,1,1,0,0
310959691,1,1,0,0
310979711,1,1,0,0
311004012,1,1,0,0
311027758,1,1,0,0
311051688,1,1,0,0
311076160,1,1,0,0
311099688,1,1,0,0
311119706,1,1,0,0
311143688,1,1,0,0
311167688,1,1,0,0
311187689,1,1,0,0
311211687,1,1,0,0
311231688,1,1,0,0
311256005,1,1,0,0
311275712,1,1,0,0
311295743,1,1,0,0
311319712,1,1,0,0
311339753,1,1,0,0
311364015,1,1,0,0
311387688,1,1,0,0
311411688,1,1,0,0
311431687,1,1,0,0
311455688,1,1,0,0
311479708,1,1,0,0
311503687,1,1,0,0
311523693,1,1,0,0
311547695,1,1,0,0
311567689,1,1,0,0
311591690,1,1,0,0
311611687,1,1,0,0
311631709,1,1,0,0
311655687,1,1,0,0
311679800,1,1,0,0
311703687,1,1,0,0
311724035,1,1,0,0
311747692,1,1,0,0
311771689,1,1,0,0
311791693,1,1,0,0
311815698,1,1,0,0
311839698,1,1,0,0
311859688,1,1,0,0
311883687,1,1,0,0
311903993,1,1,0,0
311927688,1,1,0,0
311947691,1,1,0,0
311967687,1,1,0,0
311987703,1,1,0,0
312011999,1,1,0,0
312035758,1,1,0,0
312059688,1,1,0,0
312079699,1,1,0,0
312099688,1,1,0,0
312123688,1,1,0,0
312143687,1,1,0,0
312163688,1,1,0,0
312187687,1,1,0,0
312207687,1,1,0,0
312228036,1,1,0,0
312251689,1,1,0,0
312275749,1,1,0,0
312300020,1,1,0,0
312319718,1,1,0,0
312343688,1,1,0,0
312363685,1,1,0,0
312387686,1,1,0,0
312408016,1,1,0,0
312427721,1,1,0,0
312447705,1,1,0,0
312471696,1,1,0,0
312495689,1,1,0,0
312519726,1,1,0,0
312543687,1,1,0,0
312567687,1,1,0,0
312591687,1,1,0,0
312615726,1,1,0,0
312639720,1,1,0,0
312663687,1,1,0,0
312687700,1,1,0,0
312711687,1,1,0,0
312735689,1,1,0,0
312755821,1,1,0,0
312779748,1,1,0,0
312804010,1,1,0,0
312827694,1,1,0,0
312851748,1,1,0,0
312876011,1,1,0,0
312899779,1,1,0,0
312923688,1,1,0,0
312948012,1,1,0,0
312971692,1,1,0,0
312995830,1,1,0,0
313020006,1,1,0,0
313039721,1,1,0,0
313059717,1,1,0,0
313083687,1,1,0,0
313107700,1,1,0,0
313131699,1,1,0,0
313155715,1,1,0,0
313179757,1,1,0,0
313203709,1,1,0,0
313227686,1,1,0,0
313247688,1,1,0,0
313272015,1,1,0,0
313291687,1,1,0,0
313311696,1,1,0,0
313335687,1,1,0,0
313355735,1,1,0,0
313380159,1,1,0,0
313403689,1,1,0,0
313427689,1,1,0,0
313452009,1,1,0,0
313471691,1,1,0,0
313495691,1,1,0,0
313515687,1,1,0,0
313535708,1,1,0,0
313555734,1,1,0,0
313579721,1,1,0,0
313603695,1,1,0,0
313623687,1,1,0,0
313647687,1,1,0,0
313668034,1,1,0,0
313688498,1,1,0,0
313708488,1,1,0,0
313728488,1,1,0,0
313752487,1,1,0,0
313772488,1,1,0,0
313792487,1,1,0,0
313816498,1,1,0,0
313840487,1,1,0,0
313860491,1,1,0,0
313884817,1,1,0,0
313904488,1,1,0,0
313924487,1,1,0,0
313948486,1,1,0,0
313968487,1,1,0,0
313992808,1,1,0,0
314012487,1,1,0,0
314032487,1,1,0,0
314052490,1,1,0,0
314076509,1,1,0,0
314096499,1,1,0,0
314120487,1,1,0,0
314140487,1,1,0,0
314164492,1,1,0,0
314188498,1,1,0,0
314212486,1,1,0,0
314232488,1,1,0,0
314256505,1,1,0,0
314276534,1,1,0,0
314296506,1,1,0,0
314316830,1,1,0,0
314340508,1,1,0,0
314360493,1,1,0,0
314380487,1,1,0,0
314400569,1,1,0,0
314424810,1,1,0,0
314444493,1,1,0,0
314464487,1,1,0,0
314488500,1,1,0,0
314508563,1,1,0,0
314532806,1,1,0,0
314556619,1,1,0,0
314580497,1,1,0,0
314604860,1,1,0,0
314628513,1,1,0,0
314652571,1,1,0,0
314676831,1,1,0,0
314696548,1,1,0,0
314716619,1,1,0,0
314740518,1,1,0,0
314764500,1,1,0,0
314788499,1,1,0,0
314808493,1,1,0,0
314832506,1,1,0,0
314852487,1,1,0,0
314872495,1,1,0,0
314896487,1,1,0,0
314916538,1,1,0,0
314936530,1,1,0,0
314956844,1,1,0,0
314980488,1,1,0,0
315004486,1,1,0,0
315028519,1,1,0,0
315052486,1,1,0,0
315076532,1,1,0,0
315100486,1,1,0,0
315120487,1,1,0,0
315144807,1,1,0,0
315168494,1,1,0,0
315188489,1,1,0,0
315208491,1,1,0,0
315228516,1,1,0,0
315252808,1,1,0,0
315272494,1,1,0,0
315292493,1,1,0,0
315316496,1,1,0,0
315336539,1,1,0,0
315360806,1,1,0,0
315380486,1,1,0,0
315400590,1,1,0,0
315424487,1,1,0,0
315444503,1,1,0,0
315468808,1,1,0,0
315488502,1,1,0,0
315512487,1,1,0,0
315532500,1,1,0,0
315556531,1,1,0,0
315580493,1,1,0,0
315604498,1,1,0,0
315624487,1,1,0,0
315644497,1,1,0,0
315668486,1,1,0,0
315688488,1,1,0,0
315708498,1,1,0,0
315728526,1,1,0,0
315752500,1,1,0,0
315776821,1,1,0,0
315800488,1,1,0,0
315824586,1,1,0,0
315848488,1,1,0,0
315872487,1,1,0,0
315892486,1,1,0,0
315916486,1,1,0,0
315936810,1,1,0,0
315960487,1,1,0,0
315980493,1,1,0,0
316000488,1,1,0,0
316020605,1,1,0,0
316044816,1,1,0,0
316068488,1,1,0,0
316088488,1,1,0,0
316108485,1,1,0,0
316132486,1,1,0,0
316156487,1,1,0,0
316176506,1,1,0,0
316196498,1,1,0,0
316216498,1,1,0,0
316240586,1,1,0,0
316264487,1,1,0,0
316288494,1,1,0,0
316312488,1,1,0,0
316332841,1,1,0,0
316356496,1,1,0,0
316376487,1,1,0,0
316396501,1,1,0,0
316420487,1,1,0,0
316440841,1,1,0,0
316464487,1,1,0,0
316484503,1,1,0,0
316504491,1,1,0,0
316528498,1,1,0,0
316552488,1,1,0,0
316576488,1,1,0,0
316596634,1,1,0,0
316620810,1,1,0,0
316640488,1,1,0,0
316660587,1,1,0,0
316684486,1,1,0,0
316708494,1,1,0,0
316728830,1,1,0,0
316752487,1,1,0,0
316776523,1,1,0,0
316800825,1,1,0,0
316824487,1,1,0,0
316844492,1,1,0,0
316864488,1,1,0,0
316884490,1,1,0,0
316904494,1,1,0,0
316924567,1,1,0,0
316948486,1,1,0,0
316972572,1,1,0,0
316996486,1,1,0,0
317016833,1,1,0,0
317036628,1,1,0,0
317060487,1,1,0,0
317080487,1,1,0,0
317104488,1,1,0,0
317128516,1,1,0,0
317152488,1,1,0,0
317176487,1,1,0,0
317196840,1,1,0,0
317216520,1,1,0,0
317240584,1,1,0,0
317264488,1,1,0,0
317288490,1,1,0,0
317308494,1,1,0,0
317332607,1,1,0,0
317356520,1,1,0,0
317380590,1,1,0,0
317404486,1,1,0,0
317428486,1,1,0,0
317452489,1,1,0,0
317472490,1,1,0,0
317496487,1,1,0,0
317516517,1,1,0,0
317536813,1,1,0,0
317560487,1,1,0,0
317584487,1,1,0,0
317608487,1,1,0,0
317629088,1,1,0,0
317652494,1,1,0,0
317672488,1,1,0,0
317692502,1,1,0,0
317716517,1,1,0,0
317740524,1,1,0,0
317764497,1,1,0,0
317784491,1,1,0,0
317808791,1,1,0,0
317828511,1,1,0,0
317848591,1,1,0,0
317872487,1,1,0,0
317896493,1,1,0,0
317920487,1,1,0,0
317940589,1,1,0,0
317964486,1,1,0,0
317984488,1,1,0,0
318008488,1,1,0,0
318028504,1,1,0,0
318052512,1,1,0,0
318076522,1,1,0,0
318100501,1,1,0,0
318124496,1,1,0,0
318144596,1,1,0,0
318168796,1,1,0,0
318188486,1,1,0,0
318208487,1,1,0,0
318232488,1,1,0,0
318252493,1,1,0,0
318276808,1,1,0,0
318300488,1,1,0,0
318324486,1,1,0,0
318344488,1,1,0,0
318364492,1,1,0,0
318384853,1,1,0,0
318408487,1,1,0,0
318428489,1,1,0,0
318448488,1,1,0,0
318468497,1,1,0,0
318492798,1,1,0,0
318512488,1,1,0,0
318532491,1,1,0,0
318556503,1,1,0,0
318576498,1,1,0,0
318600703,1,1,0,0
318620490,1,1,0,0
318644488,1,1,0,0
318664488,1,1,0,0
318688487,1,1,0,0
318708851,1,1,0,0
318732486,1,1,0,0
318752494,1,1,0,0
318772487,1,1,0,0
318796498,1,1,0,0
318820496,1,1,0,0
318844487,1,1,0,0
318864494,1,1,0,0
318888785,1,1,0,0
318912467,1,1,0,0
318932497,1,1,0,0
318956498,1,1,0,0
318976504,1,1,0,0
319000488,1,1,0,0
319020596,1,1,0,0
319044486,1,1,0,0
319064488,1,1,0,0
319084498,1,1,0,0
319108487,1,1,0,0
319132495,1,1,0,0
319156487,1,1,0,0
319180488,1,1,0,0
319200497,1,1,0,0
319224487,1,1,0,0
319244487,1,1,0,0
319264488,1,1,0,0
319288487,1,1,0,0
319308490,1,1,0,0
319332507,1,1,0,0
319356830,1,1,0,0
319380486,1,1,0,0
319400493,1,1,0,0
319420488,1,1,0,0
319440490,1,1,0,0
319464812,1,1,0,0
319488489,1,1,0,0
319508508,1,1,0,0
319528592,1,1,0,0
319552488,1,1,0,0
319576494,1,1,0,0
319596510,1,1,0,0
319616527,1,1,0,0
319636840,1,1,0,0
319660498,1,1,0,0
319684498,1,1,0,0
319708487,1,1,0,0
319728502,1,1,0,0
319752799,1,1,0,0
319772490,1,1,0,0
319792487,1,1,0,0
319816516,1,1,0,0
319840488,1,1,0,0
319864488,1,1,0,0
319888487,1,1,0,0
319908494,1,1,0,0
319928517,1,1,0,0
319952589,1,1,0,0
319976488,1,1,0,0
319996520,1,1,0,0
320020493,1,1,0,0
320044490,1,1,0,0
320064487,1,1,0,0
320088488,1,1,0,0
320108488,1,1,0,0
320128487,1,1,0,0
320152494,1,1,0,0
320176520,1,1,0,0
320200487,1,1,0,0
320224487,1,1,0,0
320244489,1,1,0,0
320268488,1,1,0,0
320288595,1,1,0,0
320312487,1,1,0,0
320332523,1,1,0,0
320356489,1,1,0,0
320376530,1,1,0,0
320396840,1,1,0,0
320420494,1,1,0,0
320440487,1,1,0,0
320460590,1,1,0,0
320484488,1,1,0,0
320504487,1,1,0,0
320524491,1,1,0,0
320548496,1,1,0,0
320572510,1,1,0,0
320592490,1,1,0,0
320616798,1,1,0,0
320636520,1,1,0,0
320660486,1,1,0,0
320680593,1,1,0,0
320704487,1,1,0,0
320728511,1,1,0,0
320748587,1,1,0,0
320772498,1,1,0,0
320796815,1,1,0,0
320816516,1,1,0,0
320840488,1,1,0,0
320860486,1,1,0,0
320880496,1,1,0,0
320900489,1,1,0,0
320920591,1,1,0,0
320944487,1,1,0,0
320968603,1,1,0,0
320992494,1,1,0,0
321016622,1,1,0,0
321040487,1,1,0,0
321064487,1,1,0,0
321088487,1,1,0,0
321112487,1,1,0,0
321136501,1,1,0,0
321160494,1,1,0,0
321180590,1,1,0,0
321204489,1,1,0,0
321228988,1,1,0,0
321252490,1,1,0,0
321272494,1,1,0,0
321292594,1,1,0,0
321316499,1,1,0,0
321340591,1,1,0,0
321364487,1,1,0,0
321388495,1,1,0,0
321412502,1,1,0,0
321436523,1,1,0,0
321460487,1,1,0,0
321480815,1,1,0,0
321504487,1,1,0,0
321528499,1,1,0,0
321552808,1,1,0,0
321572495,1,1,0,0
321592488,1,1,0,0
321616487,1,1,0,0
321636512,1,1,0,0
321660818,1,1,0,0
321680502,1,1,0,0
321704488,1,1,0,0
321724491,1,1,0,0
321744493,1,1,0,0
321768804,1,1,0,0
321788486,1,1,0,0
321812497,1,1,0,0
321832494,1,1,0,0
321856488,1,1,0,0
321876833,1,1,0,0
321896619,1,1,0,0
321920488,1,1,0,0
321940499,1,1,0,0
321964498,1,1,0,0
321988586,1,1,0,0
322012488,1,1,0,0
322036620,1,1,0,0
322060499,1,1,0,0
322084492,1,1,0,0
322104490,1,1,0,0
322128823,1,1,0,0
322152487,1,1,0,0
322172486,1,1,0,0
322192476,1,1,0,0
322216487,1,1,0,0
322240487,1,1,0,0
322264487,1,1,0,0
322284487,1,1,0,0
322304500,1,1,0,0
322328523,1,1,0,0
322352487,1,1,0,0
322372499,1,1,0,0
322396498,1,1,0,0
322416813,1,1,0,0
322440493,1,1,0,0
322460595,1,1,0,0
322484503,1,1,0,0
322504494,1,1,0,0
322524842,1,1,0,0
322548488,1,1,0,0
322572488,1,1,0,0
322592490,1,1,0,0
322616523,1,1,0,0
322636520,1,1,0,0
322660504,1,1,0,0
322680600,1,1,0,0
322704953,1,1,0,0
322728521,1,1,0,0
322752488,1,1,0,0
322772587,1,1,0,0
322796494,1,1,0,0
322816523,1,1,0,0
322836828,1,1,0,0
322860487,1,1,0,0
322884810,1,1,0,0
322908486,1,1,0,0
322928523,1,1,0,0
322952494,1,1,0,0
322972498,1,1,0,0
322996486,1,1,0,0
323020495,1,1,0,0
323044487,1,1,0,0
323068486,1,1,0,0
323092493,1,1,0,0
323116487,1,1,0,0
323136830,1,1,0,0
323156527,1,1,0,0
323180487,1,1,0,0
323200604,1,1,0,0
323224487,1,1,0,0
323248590,1,1,0,0
323272487,1,1,0,0
323296619,1,1,0,0
323320487,1,1,0,0
323340507,1,1,0,0
323364497,1,1,0,0
323384488,1,1,0,0
323404504,1,1,0,0
323428514,1,1,0,0
323452593,1,1,0,0
323476487,1,1,0,0
323496864,1,1,0,0
323520487,1,1,0,0
323540503,1,1,0,0
323560588,1,1,0,0
323584487,1,1,0,0
323608488,1,1,0,0
323628487,1,1,0,0
323652503,1,1,0,0
323672487,1,1,0,0
323692487,1,1,0,0
323712709,1,1,0,0
323736505,1,1,0,0
323760487,1,1,0,0
323780488,1,1,0,0
323804487,1,1,0,0
323824487,1,1,0,0
323848494,1,1,0,0
323872488,1,1,0,0
323896487,1,1,0,0
323916963,1,1,0,0
323940496,1,1,0,0
323964957,1,1,0,0
323988492,1,1,0,0
324008488,1,1,0,0
324028516,1,1,0,0
324052495,1,1,0,0
324072836,1,1,0,0
324096521,1,1,0,0
324120568,1,1,0,0
324144798,1,1,0,0
324164489,1,1,0,0
324188497,1,1,0,0
324208488,1,1,0,0
324228519,1,1,0,0
324252867,1,1,0,0
324272487,1,1,0,0
324296494,1,1,0,0
324316517,1,1,0,0
324340522,1,1,0,0
324364494,1,1,0,0
324388495,1,1,0,0
324412498,1,1,0,0
324432950,1,1,0,0
324456491,1,1,0,0
324480487,1,1,0,0
324504833,1,1,0,0
324528487,1,1,0,0
324548502,1,1,0,0
324568487,1,1,0,0
324588588,1,1,0,0
324612817,1,1,0,0
324632494,1,1,0,0
324652487,1,1,0,0
324672492,1,1,0,0
324696526,1,1,0,0
324720834,1,1,0,0
324740492,1,1,0,0
324760590,1,1,0,0
324784487,1,1,0,0
324804494,1,1,0,0
324828810,1,1,0,0
324848488,1,1,0,0
324868588,1,1,0,0
324892501,1,1,0,0
324916489,1,1,0,0
324936833,1,1,0,0
324956518,1,1,0,0
